country,year,tumor_deaths,digestive_deaths,tumor_rank
阿尔及利亚,2004,11520.241436174096,7284.221519266458,3.0
阿尔巴尼亚,2004,3398.5047950337653,439.4958031894593,2.0
阿拉伯叙利亚共和国,2004,6124.14963433199,2089.967006787324,2.0
阿拉伯联合酋长国,2004,1291.3591876198363,258.5476083025403,2.0
阿曼,2004,758.2560063601787,236.2751284259063,3.0
阿根廷,2004,72468.45162238677,12432.73807638064,2.0
马尔他,2004,807.795232773291,110.45471935163991,2.0
马尔代夫,2004,122.98064475303943,44.484487724630185,3.0
马拉维,2004,8168.7019374620495,3676.213045118347,8.0
马来西亚,2004,17187.47285119617,6629.8436390807,2.0
马绍尔群岛,2004,31.91491170065207,14.776705545162455,4.0
马达加斯加,2004,10784.115067151015,5617.208962950543,6.0
马里,2004,5702.769244141602,4347.081422978227,8.0
黎巴嫩,2004,2637.1224389605063,842.3755513846039,2.0
黑山共和国,2004,1369.2934087080914,163.81481587333187,2.0
不丹,2005,341.4809049526842,325.9377083294457,6.0
东帝汶民主共和国,2005,399.33314339187143,300.9954474050781,5.0
中国,2005,2021921.5444054122,300933.8581186355,2.0
中非共和国,2005,1562.585421523954,1308.8875992233593,9.0
丹麦,2005,17206.94486440059,2952.597242144047,2.0
乌克兰,2005,98015.79636888685,33134.41798870535,2.0
乌兹别克斯坦,2005,12193.806138703236,10431.767272009138,3.0
乌干达,2005,17230.01254270886,5953.267681551754,6.0
乌拉圭,2005,9111.786342927473,1335.1690624877263,2.0
乍得,2005,3982.713479781271,4007.049131248878,10.0
也门,2005,6909.426906476384,4161.900990816564,6.0
亚美尼亚,2005,5226.6386615868405,1524.6251304412729,2.0
以色列,2005,11083.17314525794,1582.4445332588812,1.0
伊拉克,2005,15096.825249078804,3527.162278405593,4.0
伊朗伊斯兰共和国,2005,46449.14366920491,9950.265940244732,2.0
伯利兹城,2005,177.57381569942228,61.05086140790238,2.0
佛得角,2005,337.75949003820284,114.92323470267768,2.0
俄罗斯,2005,300727.98895853455,93993.1146780737,2.0
保加利亚,2005,19359.34440084409,3462.8795070396554,2.0
克罗地亚,2005,13455.778290930406,2465.819688166931,2.0
关岛,2005,127.70430789249079,28.45102372188356,2.0
冈比亚,2005,367.709018130414,469.07921287734825,11.0
冰岛,2005,559.4162695086043,56.041161014849386,2.0
几内亚,2005,4184.6994337065535,3958.1905072877844,8.0
几内亚比绍,2005,465.92618417545833,564.5556594038738,11.0
刚果,2005,1614.4238008140505,1090.9412821883222,7.0
刚果民主共和国,2005,28267.756642434648,15289.527505845575,9.0
利比亚,2005,3243.230042702916,997.7408375489758,2.0
利比里亚,2005,1450.923114587079,1160.5532357902516,8.0
加拿大,2005,72831.15528157733,9370.632417889612,1.0
加纳,2005,7814.230066320255,8562.184906665036,9.0
加蓬,2005,835.8996401019634,519.6751446871463,6.0
匈牙利,2005,33471.8691703655,8622.892576587075,2.0
北马其顿,2005,3811.351813653324,454.5401855190107,2.0
北马里亚纳群岛,2005,47.837130978930745,14.617056006570326,2.0
南苏丹,2005,4767.47527488679,2390.789976876997,8.0
南非,2005,34031.98285814841,10901.087453991562,4.0
博茨瓦纳,2005,751.9343290163156,560.0618154162256,4.0
卡塔尔,2005,223.74605671724265,86.68937932905831,2.0
卢旺达,2005,5397.759814615169,2449.0540402789693,7.0
卢森堡公国,2005,1087.247627559663,188.53123904726445,2.0
印度,2005,519864.33078343695,401604.38712067285,6.0
印度尼西亚,2005,115653.953492878,111107.79016784077,3.0
危地马拉,2005,7916.391142245608,5277.427739647268,3.0
厄瓜多尔,2005,12917.990304004163,5278.708030947368,2.0
厄立特里亚国,2005,2753.9485113446676,2019.216824456276,7.0
古巴,2005,20151.021857990218,3194.3631594125563,2.0
吉尔吉斯斯坦,2005,3294.299705853978,2455.3978452915158,2.0
吉布提,2005,336.84295403696166,223.7866072549152,6.0
哈萨克斯坦,2005,19792.234018271152,7971.781969456679,2.0
哥伦比亚,2005,34594.23125514107,7940.4365550283765,2.0
哥斯达黎加,2005,3809.040856021659,1061.954810499951,2.0
喀麦隆,2005,7211.050642417663,5717.763741960675,8.0
图瓦卢,2005,12.251321878109259,3.8435311570799113,2.0
土库曼斯坦,2005,2265.2193525846515,1910.287486261578,3.0
土耳其,2005,70954.76223862945,9502.751329731165,2.0
圣卢西亚岛,2005,197.16177957913175,39.90200790487678,2.0
圣基茨和尼维斯联邦,2005,61.895505463181436,15.279618687574867,2.0
圣多美和普林西比民主共和国,2005,76.5519468671367,85.5104193114092,9.0
圣文森特和格林纳丁斯,2005,137.0412098385545,29.04350527020834,2.0
圣马力诺共和国,2005,70.01144175195397,7.443726317178718,2.0
圭亚那,2005,520.3920314057603,307.4037048846728,3.0
坦桑尼亚联合共和国,2005,21418.13723997637,10871.848948205637,7.0
埃及,2005,39914.43279322559,47949.57519949699,3.0
埃塞俄比亚,2005,44260.79221466699,30758.45544312522,8.0
基里巴斯,2005,41.35834379563425,32.00251774027624,6.0
塔吉克斯坦,2005,3052.053236791953,1561.5184426479786,3.0
塞内加尔,2005,3933.5724124601415,4125.8480669591945,10.0
塞尔维亚,2005,26874.028996892524,4749.536189488286,2.0
塞拉利昂,2005,2394.0610119245284,3122.9759387813674,9.0
塞浦路斯,2005,1927.3676886889193,327.3681376069683,2.0
塞舌尔,2005,119.98131421597586,44.48607254058974,2.0
墨西哥,2005,71080.40019457423,48015.274889126405,3.0
多哥,2005,1646.778155486424,1601.4983660092291,10.0
多米尼加共和国,2005,6036.00960246552,2011.3399941075743,2.0
多米尼加岛,2005,115.76077294079747,18.876215331063598,2.0
大韩民国,2005,76609.36365092752,14785.672093699464,1.0
奥地利,2005,20214.19779764893,3640.376328230127,2.0
委内瑞拉玻利瓦尔共和国,2005,20116.187921263725,4948.1293767401985,2.0
孟加拉国,2005,68574.55896051518,43825.2730641296,5.0
安哥拉,2005,7329.325526821122,5194.140572318076,10.0
安提瓜和巴布达,2005,96.77665394620877,16.86644705053898,2.0
安道尔共和国,2005,162.19339059579602,22.544857888029707,1.0
密克罗尼西亚联邦,2005,84.51453055863085,43.036178523300336,3.0
尼加拉瓜,2005,2650.1346330361894,1438.8771037656466,3.0
尼日利亚,2005,61183.92998617851,40409.55349030281,8.0
尼日尔,2005,3651.243844627934,4450.17152344899,12.0
尼泊尔,2005,9549.907672445182,10126.808534011849,7.0
巴勒斯坦,2005,1454.5031367125357,398.30585161428854,2.0
巴哈马,2005,392.27963400239497,89.7008746310169,2.0
巴基斯坦,2005,85854.83190769075,61258.31123368192,7.0
巴巴多斯,2005,518.0340687019567,84.21115591470368,2.0
巴布亚新几内亚,2005,2971.749966965969,655.7092992747035,5.0
巴拉圭,2005,4378.0157495250805,1296.2426292507728,2.0
巴拿马,2005,2612.610746167326,596.630333935163,2.0
巴林岛,2005,385.6358711348386,142.14743181397532,3.0
巴西,2005,174755.01605359677,55962.42819940266,2.0
布基纳法索,2005,5266.915194467414,4655.695896508974,10.0
布隆迪,2005,3193.6865549741015,2188.266555696467,11.0
希腊,2005,30915.368902877366,2956.4140362263656,2.0
帕劳共和国,2005,27.414565263273765,5.002693645678697,2.0
库克群岛,2005,22.504814953030767,3.674476487608095,3.0
德国,2005,234942.97864175824,44261.29609434378,2.0
意大利,2005,176061.77434170453,25605.11345211788,2.0
所罗门群岛,2005,288.31555309950494,183.95101013661437,4.0
托克劳群岛,2005,1.5213953045736799,0.5132713880764087,3.0
拉脱维亚,2005,6130.902639528125,1168.6247094734465,2.0
挪威,2005,11686.496127304812,1303.926391834476,2.0
捷克共和国,2005,30029.967179972275,4696.07028713919,2.0
摩尔多瓦共和国,2005,5661.452713280589,5020.95236144574,2.0
摩洛哥,2005,12578.622349935293,8381.459213644905,2.0
摩纳哥公国,2005,188.58925330128127,22.760161164646824,2.0
文莱达鲁萨兰国,2005,261.19175968128513,35.76028836228633,2.0
斐济,2005,613.5878066512479,128.33392529888556,3.0
斯威士兰,2005,881.2249822557097,371.2676756297892,6.0
斯洛伐克,2005,12595.528337422033,2896.411767407573,2.0
斯洛文尼亚,2005,5585.62728336943,1198.4987294330836,2.0
斯里兰卡,2005,12743.920509990345,5985.4803357277815,2.0
新加坡,2005,4664.467597589063,368.36273117030765,2.0
新西兰,2005,8234.164227814386,676.662222291749,2.0
日本,2005,364702.4914317583,45307.10448597918,1.0
智利,2005,22668.1180469758,6308.3827548756735,2.0
朝鲜民主主义人民共和国,2005,25771.342124932402,5442.093574525903,2.0
柬埔寨,2005,5701.773456013047,5180.923295874437,4.0
格林纳达,2005,160.0844270410573,32.21403141468139,2.0
格陵兰,2005,150.0971437178563,21.68669325823186,1.0
格鲁吉亚,2005,6232.479134411666,1752.9529161370242,2.0
比利时,2005,30280.909671592726,4990.526639208098,2.0
毛里塔尼亚,2005,1551.5612379239476,870.9739865198516,5.0
毛里求斯,2005,1055.9635225304987,403.61981997175053,3.0
汤加,2005,96.09342976628261,22.416816514869065,2.0
沙特阿拉伯,2005,9313.490975207627,3973.9522194701754,3.0
法国,2005,176964.81424868424,26544.470916758644,1.0
波兰,2005,104851.2241064875,17569.202490712953,2.0
波多黎各,2005,5786.539899146668,1534.6973129667135,2.0
波斯尼亚和黑塞哥维那,2005,8635.62482999754,1301.140589958758,2.0
泰国,2005,99274.51981245635,25207.54391125293,2.0
津巴布韦,2005,7351.439581560222,3003.6444709600305,5.0
洪都拉斯,2005,2847.4699764719717,2472.3456657143734,3.0
海地,2005,5640.689994405799,3673.39177918611,5.0
澳大利亚,2005,41038.8159316754,4558.933920041125,2.0
爱尔兰,2005,8275.91459272756,986.7701260315164,2.0
爱沙尼亚,2005,3558.5967081368094,714.0116874243971,2.0
牙买加,2005,2955.5617409975353,369.14364294030173,2.0
特立尼达拉岛和多巴哥,2005,1548.357827615712,411.46880845044234,3.0
玻利维亚国,2005,8056.794729657019,4063.137842357424,3.0
瑙鲁共和国,2005,8.098157963231872,3.4648493399609364,4.0
瑞典,2005,24491.00941460657,3003.9785468082196,2.0
瑞士,2005,17378.56329221392,2538.9163842236417,2.0
瓦努阿图,2005,75.65105978993607,67.68154699274564,5.0
白俄罗斯,2005,25457.75245287284,4359.069818722552,2.0
百慕大,2005,131.7721756846984,16.085076841870627,2.0
科威特,2005,564.7994790676661,156.54600327418856,2.0
科摩罗,2005,218.1901326870658,167.7673971469198,6.0
科特廸亚,2005,5763.529383773119,5236.1580209226095,8.0
秘鲁,2005,21804.551750770566,8529.181503907668,1.0
突尼斯,2005,11188.747036039342,3012.7488561908276,2.0
立陶宛,2005,8353.289429644467,2027.9792597652736,2.0
索马里,2005,3891.9865478033703,3162.7681881288454,9.0
约旦,2005,2823.392203856748,687.4218990882974,2.0
纳米比亚,2005,823.8617966271865,582.2908634964184,7.0
纽埃,2005,2.2353823984976495,0.7359759457164002,3.0
缅甸,2005,32327.860998579636,29765.30162283012,4.0
罗马尼亚,2005,46110.7305158246,14707.828444213974,2.0
美利坚合众国,2005,621123.9376611563,99286.77264398856,2.0
美属维尔京群岛,2005,165.7942196541699,36.878381530741294,2.0
美属萨摩亚群岛,2005,48.4507245125424,9.711509720788646,3.0
老挝人民民主共和国,2005,2551.660116509359,2010.2773331777043,6.0
肯尼亚,2005,18207.535297555874,6130.9785882953565,6.0
芬兰,2005,11642.240217469918,2455.501320601799,2.0
苏丹,2005,13072.539500486699,6856.402692619164,5.0
苏里南,2005,433.5863509703484,180.5798884917576,2.0
英国,2005,165465.0207780512,29235.47970660063,2.0
荷兰,2005,45608.01483637798,5519.977680131162,1.0
莫桑比克,2005,8351.879225537632,4046.4230011976956,8.0
莱索托,2005,1278.6654176573672,689.9496330903874,7.0
菲律宾,2005,48736.24750816317,21507.516666148516,3.0
萨尔瓦多,2005,4762.403017313953,2153.2989872815792,2.0
萨摩亚,2005,79.54618688307211,44.00024231062354,5.0
葡萄牙,2005,27141.957357574276,4612.817125125689,2.0
蒙古,2005,3204.1554569914506,1220.7631047351015,2.0
西班牙,2005,111429.97686680972,21154.94964347584,2.0
贝宁,2005,2310.1993374703648,2510.845993601175,11.0
赞比亚,2005,5324.941052364427,4365.764434584964,8.0
赤道几内亚,2005,379.1673500727933,163.29085146657098,9.0
越南,2005,57189.95115343968,25090.428516628614,2.0
阿塞拜疆,2005,7556.676497947308,3487.379921349923,2.0
阿富汗,2005,6435.7331972482225,2229.377937374067,8.0
阿尔及利亚,2005,12000.84369407573,7389.72900852882,2.0
阿尔巴尼亚,2005,3381.5417628368,432.19568549948707,2.0
阿拉伯叙利亚共和国,2005,6206.5695038301465,2074.937484997202,2.0
阿拉伯联合酋长国,2005,1318.1963261753754,255.4754610479587,2.0
阿曼,2005,770.4740159524764,236.8596029474476,3.0
阿根廷,2005,73041.24602365175,12543.710256297532,2.0
马尔他,2005,827.2453803065201,113.04550398559044,2.0
马尔代夫,2005,126.05931276066896,44.6748901663474,2.0
马拉维,2005,8222.842707191287,3690.5868640320464,8.0
马来西亚,2005,17536.747144161935,6673.449463844917,2.0
马绍尔群岛,2005,32.65279750089396,14.931483480913302,4.0
马达加斯加,2005,11004.123671137118,5740.200946201433,7.0
马里,2005,5817.452939392151,4483.394718104169,8.0
黎巴嫩,2005,2799.2875186057677,859.6662976217418,2.0
黑山共和国,2005,1321.940989473593,154.78977817553363,2.0
不丹,2006,345.33663936033287,321.5414254705131,6.0
东帝汶民主共和国,2006,409.19840500873704,304.95857910977634,5.0
中国,2006,2045970.7922288089,287763.10312908574,2.0
中非共和国,2006,1585.7190667976724,1343.475587226965,9.0
丹麦,2006,17446.4170236775,2980.376847570312,1.0
乌克兰,2006,94970.05278891395,33113.404666320464,2.0
乌兹别克斯坦,2006,12464.900355822461,10580.133625558332,3.0
乌干达,2006,17724.48592390619,6020.142408363993,7.0
乌拉圭,2006,9136.378962888151,1356.3852814089794,2.0
乍得,2006,4075.333611902101,4135.310507358693,11.0
也门,2006,7127.072601098795,4177.361517286013,6.0
亚美尼亚,2006,5326.925430285324,1548.9054813258026,2.0
以色列,2006,11254.875899019438,1619.6209424840094,1.0
伊拉克,2006,15819.74612293632,3573.8125319784567,4.0
伊朗伊斯兰共和国,2006,47444.61376095044,9975.006768019746,2.0
伯利兹城,2006,185.94122119389942,64.64956743222457,2.0
佛得角,2006,353.2758316582578,115.7252806538508,2.0
俄罗斯,2006,294119.5836755789,91310.38270539275,2.0
保加利亚,2006,19495.805143363425,3535.3905419737935,2.0
克罗地亚,2006,13597.624725396357,2456.0664833049536,2.0
关岛,2006,136.93641410966228,30.449999120785872,2.0
冈比亚,2006,368.887700070896,472.70245359993254,11.0
冰岛,2006,576.5504498725447,57.144607385647866,2.0
几内亚,2006,4300.975974075867,4065.533770239499,8.0
几内亚比绍,2006,460.562571597911,568.3396950244431,11.0
刚果,2006,1699.048249576483,1122.4137754805151,7.0
刚果民主共和国,2006,29504.57638102105,15823.337927718043,9.0
利比亚,2006,3385.9332709154323,970.0050079393054,2.0
利比里亚,2006,1541.473970275728,1211.3295221502603,8.0
加拿大,2006,73711.12253123792,9561.619849404213,1.0
加纳,2006,7996.5337859461115,8839.051406480936,10.0
加蓬,2006,875.5961713388737,530.0845224163705,5.0
匈牙利,2006,33228.69173985085,8557.924041198488,2.0
北马其顿,2006,3870.5370790027882,463.0191945249829,2.0
北马里亚纳群岛,2006,49.90460249803635,14.805138257946226,2.0
南苏丹,2006,5056.321606729049,2482.2599470457467,8.0
南非,2006,35990.20008824849,11564.145407935952,4.0
博茨瓦纳,2006,830.214058194753,579.1141914163203,5.0
卡塔尔,2006,234.16220083832675,91.14525658185018,3.0
卢旺达,2006,5678.956275923139,2463.346644528543,7.0
卢森堡公国,2006,1107.9740167416953,192.03501675101845,2.0
印度,2006,546267.9600469549,408123.5396538517,6.0
印度尼西亚,2006,120678.78954149729,112523.36602493312,3.0
危地马拉,2006,8165.789250472093,5245.25103511635,3.0
厄瓜多尔,2006,13284.788611740018,5357.430832157416,2.0
厄立特里亚国,2006,2861.945657658436,2071.857102048073,7.0
古巴,2006,20722.560325612045,3167.1988355131652,2.0
吉尔吉斯斯坦,2006,3317.931504714627,2600.088595354555,2.0
吉布提,2006,355.61589366611435,232.01125396446594,6.0
哈萨克斯坦,2006,19657.682149275126,8169.089524951799,2.0
哥伦比亚,2006,35445.98339981129,8196.639493039778,2.0
哥斯达黎加,2006,3848.908691594474,1079.3835900321772,2.0
喀麦隆,2006,7581.158877827015,5952.2492957544855,8.0
图瓦卢,2006,12.515068860664446,3.9105415677153563,2.0
土库曼斯坦,2006,2321.4596574701827,1958.692952106334,3.0
土耳其,2006,75494.76103657202,9663.732426246565,2.0
圣卢西亚岛,2006,202.02017268705472,41.33677636555669,2.0
圣基茨和尼维斯联邦,2006,62.33030050118577,15.009618626570163,2.0
圣多美和普林西比民主共和国,2006,80.51100750378924,88.75337849351142,8.0
圣文森特和格林纳丁斯,2006,137.95133412683506,28.305019025326146,2.0
圣马力诺共和国,2006,70.403423273414,7.397940212842759,2.0
圭亚那,2006,529.9067070191952,306.6447007526143,3.0
坦桑尼亚联合共和国,2006,22053.972104238794,11163.142589886183,6.0
埃及,2006,41489.54448837769,48317.321584337005,3.0
埃塞俄比亚,2006,46085.02080603204,31235.17232597694,7.0
基里巴斯,2006,42.534459085974405,32.50305723301711,6.0
塔吉克斯坦,2006,2987.0507890001513,1587.0280068624472,4.0
塞内加尔,2006,3944.5791212092613,4136.285224493481,10.0
塞尔维亚,2006,26503.51962773513,4675.436042588087,2.0
塞拉利昂,2006,2501.270542311464,3240.246608285409,9.0
塞浦路斯,2006,1916.014172636929,321.68409939056033,2.0
塞舌尔,2006,123.06652686262741,44.30707326337103,2.0
墨西哥,2006,71953.40870278902,48162.23470515797,3.0
多哥,2006,1714.4062532115745,1656.0911172782412,10.0
多米尼加共和国,2006,6223.90936857128,2054.32968661003,2.0
多米尼加岛,2006,120.5043063722375,19.562545556228432,2.0
大韩民国,2006,77630.6836852619,14269.056924866527,1.0
奥地利,2006,20324.220233895063,3502.412792831157,2.0
委内瑞拉玻利瓦尔共和国,2006,20720.22716001849,5131.037371375888,2.0
孟加拉国,2006,69606.01309606439,42334.8452264186,5.0
安哥拉,2006,7888.465068160748,5401.433176121801,9.0
安提瓜和巴布达,2006,96.94217418568718,16.719797643181142,2.0
安道尔共和国,2006,167.50039123908078,23.256224569483354,1.0
密克罗尼西亚联邦,2006,84.22560561033427,42.68788419851663,3.0
尼加拉瓜,2006,2739.4879874500903,1439.6466819658522,3.0
尼日利亚,2006,62495.46685932269,40906.840376233224,8.0
尼日尔,2006,3861.8049321844874,4626.595403021542,13.0
尼泊尔,2006,9648.088605221365,10150.457704647746,7.0
巴勒斯坦,2006,1501.208647084174,401.8157842438451,2.0
巴哈马,2006,407.4232886445344,90.63150962431686,2.0
巴基斯坦,2006,86183.58804425123,60845.080775680566,6.0
巴巴多斯,2006,525.8939607984483,85.00317123487774,2.0
巴布亚新几内亚,2006,3048.6348596959683,673.5197108192514,5.0
巴拉圭,2006,4516.067598437346,1370.1524155773589,2.0
巴拿马,2006,2683.327963084755,622.1100535964893,2.0
巴林岛,2006,405.548707808313,143.4760645554629,3.0
巴西,2006,179844.53783559325,56848.951090430855,2.0
布基纳法索,2006,5488.171568896685,4770.7360394681955,10.0
布隆迪,2006,3309.2441692214256,2236.0756496583376,10.0
希腊,2006,30756.748096262967,2989.0799636477273,2.0
帕劳共和国,2006,27.378437143848394,4.964168458295111,2.0
库克群岛,2006,23.46718557130593,3.701536666908891,3.0
德国,2006,234857.4763091618,44050.89090777792,2.0
意大利,2006,176284.52176277334,25312.79502898333,2.0
所罗门群岛,2006,299.98769178364796,187.74646114409663,4.0
托克劳群岛,2006,1.5228600884969792,0.5042565165825986,3.0
拉脱维亚,2006,6262.347050003573,1189.0552011110533,2.0
挪威,2006,11769.031338486533,1312.9993202426033,2.0
捷克共和国,2006,29737.38398375016,4704.001758370572,2.0
摩尔多瓦共和国,2006,5861.961526218481,5000.165892320082,2.0
摩洛哥,2006,13016.508698378286,8441.625410673068,2.0
摩纳哥公国,2006,187.23202409199877,21.764544595502137,2.0
文莱达鲁萨兰国,2006,270.7260651711441,36.0828073866672,2.0
斐济,2006,638.0472736809418,132.6719341830855,3.0
斯威士兰,2006,878.8007477471369,371.3055850467502,6.0
斯洛伐克,2006,12785.893177317517,2934.163315301644,2.0
斯洛文尼亚,2006,5652.049934331496,1169.105594567461,2.0
斯里兰卡,2006,13128.225829425566,5571.220199636726,2.0
新加坡,2006,4875.604299663019,371.3314450498798,2.0
新西兰,2006,8383.555205377626,741.004640701471,2.0
日本,2006,365722.6326485544,45649.28508674674,1.0
智利,2006,22796.136934990976,6256.243282144364,2.0
朝鲜民主主义人民共和国,2006,26452.3367720478,5531.61881541175,2.0
柬埔寨,2006,5782.355904060037,5184.17264932945,4.0
格林纳达,2006,162.19408513913578,31.01415642552793,2.0
格陵兰,2006,152.20342804145045,21.900300139503976,1.0
格鲁吉亚,2006,6232.884702402324,1656.7855019889817,2.0
比利时,2006,30259.02149325708,4892.087200602365,2.0
毛里塔尼亚,2006,1668.3992590551404,909.7643994677821,5.0
毛里求斯,2006,1096.8366670456073,401.6830600651396,3.0
汤加,2006,97.38750369723634,22.524348296052526,2.0
沙特阿拉伯,2006,9909.196495460967,4080.537853849053,3.0
法国,2006,176126.498505536,26065.518862419853,1.0
波兰,2006,106230.26110761888,17754.50596434597,2.0
波多黎各,2006,5881.326068831838,1506.3138662827341,2.0
波斯尼亚和黑塞哥维那,2006,8752.495845940979,1276.647133087919,2.0
泰国,2006,99810.68058171016,26200.991573774558,2.0
津巴布韦,2006,7026.549206472985,3022.379399183394,5.0
洪都拉斯,2006,2919.065220517494,2500.960013371826,3.0
海地,2006,5769.140915953906,3709.4018512145776,5.0
澳大利亚,2006,41657.19046371857,4673.08183780259,2.0
爱尔兰,2006,8553.964279148333,1033.8355908269982,2.0
爱沙尼亚,2006,3584.0468973201955,709.6386651873299,2.0
牙买加,2006,3020.110446229351,392.065080683774,2.0
特立尼达拉岛和多巴哥,2006,1575.9668649785033,401.59224215597095,3.0
玻利维亚国,2006,8429.359024675732,4135.662145358101,3.0
瑙鲁共和国,2006,8.07043898707863,3.4027580487914486,5.0
瑞典,2006,24661.23484277297,3058.014116327926,2.0
瑞士,2006,17452.010443994182,2582.2894093570767,2.0
瓦努阿图,2006,79.35305093289472,69.46975280608693,5.0
白俄罗斯,2006,22691.715426433922,4906.88895953178,2.0
百慕大,2006,131.8804166783191,15.866887975748755,2.0
科威特,2006,620.7649566639847,161.84015157304754,2.0
科摩罗,2006,213.37320061708462,165.8058360729056,6.0
科特廸亚,2006,6020.917361413382,5466.276956550096,8.0
秘鲁,2006,21596.712318276543,8392.43841200001,1.0
突尼斯,2006,11456.994924907065,3044.630772017447,2.0
立陶宛,2006,8541.71636963483,2333.5275202769576,2.0
索马里,2006,4003.784667556743,3267.4812100546,9.0
约旦,2006,3016.8659998642643,699.4316535333927,2.0
纳米比亚,2006,827.6035458727398,583.1712365828366,7.0
纽埃,2006,2.20093183080209,0.7193801312353456,3.0
缅甸,2006,32555.004393796058,29713.19213239921,4.0
罗马尼亚,2006,46711.16647381296,14440.37191973125,2.0
美利坚合众国,2006,621758.1508954281,99920.44741061247,2.0
美属维尔京群岛,2006,171.82350955268842,37.502834702179086,2.0
美属萨摩亚群岛,2006,49.164303319879636,9.776640535318563,3.0
老挝人民民主共和国,2006,2622.6664754608246,2017.7963089900588,6.0
肯尼亚,2006,18533.419178435775,6365.264316419196,6.0
芬兰,2006,11948.057723185226,2510.0074665083357,2.0
苏丹,2006,13346.03270062149,6832.743319529859,5.0
苏里南,2006,451.0105912855826,182.02237729702537,2.0
英国,2006,166338.64171069136,29669.595416910444,2.0
荷兰,2006,45734.6586018126,5525.637268654588,1.0
莫桑比克,2006,8497.23551638827,4254.306524203788,8.0
莱索托,2006,1055.6669343087672,627.4817712052995,7.0
菲律宾,2006,50051.17102061585,22013.68102512026,3.0
萨尔瓦多,2006,4849.967241571748,2189.377426588966,2.0
萨摩亚,2006,80.28103872068954,43.904277998086584,5.0
葡萄牙,2006,27825.69394869442,4598.398901701328,2.0
蒙古,2006,3298.5643417784872,1245.2645929082144,2.0
西班牙,2006,110780.49095958156,20551.736281208883,2.0
贝宁,2006,2411.5580785152324,2600.9963887799818,11.0
赞比亚,2006,5540.02472828956,4461.945795018859,8.0
赤道几内亚,2006,395.84249479279384,164.3673020658257,8.0
越南,2006,58818.69780698675,25559.275732090355,2.0
阿塞拜疆,2006,7779.870634919114,3519.154085322365,2.0
阿富汗,2006,6508.844993327364,2206.69684881115,9.0
阿尔及利亚,2006,12422.610188763978,7466.855224257686,2.0
阿尔巴尼亚,2006,3344.363748484692,420.2270903150622,2.0
阿拉伯叙利亚共和国,2006,6317.809085689885,2093.085304372853,2.0
阿拉伯联合酋长国,2006,1371.476979276514,266.8453919535292,2.0
阿曼,2006,794.4919917734196,237.78305390631274,3.0
阿根廷,2006,73519.17513755038,12831.503323655323,2.0
马尔他,2006,848.4051500546688,115.56150955186857,2.0
马尔代夫,2006,132.44937106310084,45.45936631893427,2.0
马拉维,2006,7982.447834565008,3700.794373010952,8.0
马来西亚,2006,17981.184256306205,6757.309860814951,2.0
马绍尔群岛,2006,33.286268003331124,15.083014456491606,4.0
马达加斯加,2006,11343.438149074018,5884.2380014465925,6.0
马里,2006,6070.482645279868,4680.200452584632,8.0
黎巴嫩,2006,2996.470587888532,877.3174885828549,2.0
黑山共和国,2006,1422.0253319609492,168.9124544542399,2.0
不丹,2007,350.8000254168495,318.51396085519815,5.0
东帝汶民主共和国,2007,425.9109830880113,313.8461368754856,4.0
中国,2007,2086484.5083823395,277569.0153867652,2.0
中非共和国,2007,1591.1733338842776,1371.916020030437,9.0
丹麦,2007,17453.797581156872,2920.0656452341145,1.0
乌克兰,2007,93882.46859141788,34852.10842183969,2.0
乌兹别克斯坦,2007,12555.931298723786,10273.14780430252,3.0
乌干达,2007,18201.68486462908,6125.202000666841,6.0
乌拉圭,2007,9291.507151679569,1408.1833536269214,2.0
乍得,2007,4193.163054126757,4298.7256599830525,10.0
也门,2007,7392.749507565542,4236.634332869929,5.0
亚美尼亚,2007,5504.292287586473,1527.5820672438356,2.0
以色列,2007,11602.15275678817,1644.324519752429,1.0
伊拉克,2007,16516.53396247578,3604.7777985567213,4.0
伊朗伊斯兰共和国,2007,48571.09336867939,9873.069278032817,2.0
伯利兹城,2007,189.39028352463092,65.79442652427383,2.0
佛得角,2007,369.12780213331513,117.98470802615813,2.0
俄罗斯,2007,293480.6337554448,89888.46051325688,2.0
保加利亚,2007,19639.459266561524,3697.0648596800156,2.0
克罗地亚,2007,13720.039855324112,2476.9521527194706,2.0
关岛,2007,143.5764512842837,34.79246907868849,2.0
冈比亚,2007,379.0195426454567,482.39847102834864,11.0
冰岛,2007,597.3304172224788,56.448101291361226,2.0
几内亚,2007,4315.572129755538,4109.094270290799,8.0
几内亚比绍,2007,475.4224600072461,585.4867710740228,11.0
刚果,2007,1787.3570549844778,1156.498501316473,7.0
刚果民主共和国,2007,30441.24253518868,16252.088383174747,9.0
利比亚,2007,3531.782722867496,994.2812099843234,2.0
利比里亚,2007,1583.87703017201,1247.5346394890103,8.0
加拿大,2007,75838.09940058718,10123.144497577847,1.0
加纳,2007,7995.90165415103,9024.277911267434,10.0
加蓬,2007,901.7899288420394,534.4420196431457,5.0
匈牙利,2007,33311.92377428465,8569.903690105491,2.0
北马其顿,2007,4038.942020369225,483.18445822024177,2.0
北马里亚纳群岛,2007,51.90700387929892,14.993383839999046,2.0
南苏丹,2007,5164.723484324897,2513.6916847710804,8.0
南非,2007,37888.77806385181,12018.59705817286,4.0
博茨瓦纳,2007,761.0448729087545,563.7882356684217,4.0
